subject_id,segment_id,label,timepoint,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15
186,0,1,81,-1.3993,-0.2659,-0.8304,-1.876,-0.9542,-1.1543,-0.9009,-1.4124,-0.9652,-1.7797,-0.7064,-1.3173,-0.0896,0.009,-0.9177,-0.9999
186,0,1,82,-0.1866,-0.7953,0.1156,-0.3391,-1.5805,0.0564,-1.9274,-1.4099,-0.3516,-1.1155,-0.0822,-0.26,-0.4737,-1.7821,-0.0837,-0.9679
186,0,1,83,-0.3604,0.5297,0.5553,0.4164,0.8329,2.2639,2.049,0.218,1.0672,0.3491,-1.0352,0.5387,-0.4792,0.9816,-0.0698,0.5278
186,0,1,84,0.8062,2.6082,2.5547,2.4967,2.2473,0.9401,2.4185,2.7384,2.6889,1.4415,1.6379,2.5857,2.3073,1.5404,2.2421,0.6327
186,0,1,85,2.8951,1.5134,0.559,1.8886,1.8202,1.5103,3.3755,1.4322,2.0331,1.6728,1.4592,1.293,2.2777,0.7328,1.9156,0.2946
186,0,1,86,0.9693,0.9146,-0.4011,-0.3647,1.7416,0.7966,-1.0725,-0.7473,1.9011,1.3513,1.0983,2.1576,-0.074,0.0738,-0.2455,0.3915
186,0,1,87,0.3298,-0.9328,-0.7146,-0.505,-1.9561,0.4377,-2.3123,-1.9573,-2.5263,-0.369,0.2116,-1.3256,-2.0844,-1.5053,-2.4621,0.1447
186,0,1,88,-1.2002,-1.1905,-1.7154,-0.9351,-1.3539,-2.1866,-2.3274,-1.0264,-0.4575,-2.1348,-1.7848,-1.7477,-1.116,-0.6485,-2.191,-0.9288
186,0,1,89,1.0596,-1.229,-1.8019,-0.5561,-0.39,0.2463,1.0962,-1.7321,-1.2565,-0.4158,0.5452,1.4495,-1.5913,-0.9825,-0.4127,0.2299
186,0,1,90,0.9741,0.6358,0.7787,1.3248,1.2858,0.8919,1.1426,0.2553,1.2676,-0.41,-0.0271,0.9934,0.8698,0.9162,1.4871,1.9127
186,0,1,91,1.6553,1.4806,0.3582,0.9645,1.0696,1.7241,0.622,1.4057,0.3028,2.1435,0.6071,0.6655,0.7135,-0.14,1.3591,0.3814
186,0,1,92,-0.9602,-0.1459,0.6641,-0.865,-0.0211,-0.9008,-0.1017,0.0962,1.9222,0.7284,-0.3316,0.3749,1.3965,-0.5244,-0.6808,1.0925
186,0,1,93,-0.1996,-1.3592,-2.1473,0.3803,-1.8277,-1.086,-2.2699,-2.2887,-1.7595,-2.6244,-1.1739,-2.2334,0.1818,-1.9874,-1.0756,-1.7571
186,0,1,94,-0.2885,-1.9102,-1.8068,-1.2348,-0.6751,-1.6057,-2.2021,-2.837,-3.0954,-1.3016,-2.164,-1.9941,-1.8034,-2.7804,-2.2524,-3.3168
186,0,1,95,-2.0152,-0.6363,-2.6581,-1.1497,-0.6247,-0.5978,-0.7462,-2.0411,-1.5441,-0.9638,-1.6225,-1.0361,-1.6921,-1.0813,-1.4966,-1.1413
186,0,1,96,0.3132,0.1559,-1.3247,1.3002,-0.6007,0.9358,0.2004,-0.112,0.017,0.3997,-0.2802,0.1344,0.234,-1.3324,0.6478,0.525
186,0,1,97,0.7089,1.0651,1.136,1.2084,0.7718,0.8239,3.1352,1.0496,0.1084,1.0645,1.6943,0.4631,1.8004,0.9633,1.2313,0.6668
186,0,1,98,1.1063,0.8594,0.4327,0.4119,0.9083,1.3643,0.7287,0.6653,-1.1491,-0.3949,0.8606,0.5631,0.4455,0.8748,0.5528,1.7633
186,0,1,99,-0.205,-0.9843,0.3324,-1.2238,1.2793,-0.8492,-1.5199,-0.6458,-0.3547,-0.6159,-0.3002,-0.0895,-0.7872,-0.9664,-0.5705,-0.0584
186,0,1,100,-2.5756,-2.3166,-1.4834,-2.4848,-2.1002,-3.651,-0.3478,-2.0773,-1.5265,-2.0447,-1.995,-1.65,-0.7412,-0.4162,-0.5363,-0.5566
186,0,1,101,-1.9371,-0.5987,-2.1605,-1.2517,-0.8916,-0.7165,-1.8937,-2.228,-2.256,-1.9439,-0.0817,-0.3702,-1.3071,-1.3416,-1.1255,-1.5293
186,0,1,102,1.4038,0.3365,-0.0563,1.0769,0.6523,0.8196,0.584,-0.3943,0.1926,0.3964,0.7159,0.2749,2.0036,0.464,0.4741,0.7421
186,0,1,103,1.0199,0.6717,1.0984,1.7045,1.174,0.9946,1.9181,0.943,2.0192,1.7078,1.6465,1.9081,1.2324,-0.9661,1.8874,2.1452
186,0,1,104,2.807,1.5698,3.5055,3.0694,1.3042,1.533,2.2193,3.0078,2.9451,1.3225,0.8088,1.645,1.4959,1.2182,1.8212,1.8501
186,0,1,105,-0.1891,1.0177,0.1527,-0.6301,1.5008,1.41,-1.4571,-0.0571,1.209,-0.9732,-0.1864,1.3636,1.5574,-0.0329,-0.043,0.9702
186,0,1,106,0.2132,-0.3533,-1.5511,-1.476,-0.5212,0.8124,-1.0928,0.199,0.097,-0.6368,-0.897,-1.4036,-0.1388,-2.7185,-0.3432,0.2666
186,0,1,107,-0.6083,0.084,-0.9303,-0.0411,-0.332,-1.5142,-0.745,-0.0575,-0.6712,-2.6558,-0.9615,-2.0339,-0.4299,-1.1693,-0.4463,-1.928
186,0,1,108,0.2339,-1.7197,-0.0216,-0.4336,-0.6047,0.1179,1.6487,-0.087,2.3378,0.7233,0.2781,0.4604,-1.0413,0.6089,-0.2407,-0.3655
186,0,1,109,1.248,0.9327,2.7623,-0.0492,1.2428,0.9572,-0.1137,1.9773,2.3749,2.7168,-0.6383,0.8024,1.4577,1.18,1.615,1.6666
186,0,1,110,2.0088,1.1108,1.0987,2.2018,2.5057,1.4841,2.8761,1.045,2.7046,2.6182,2.7345,2.0739,2.6724,2.2697,2.542,1.1831
186,0,1,111,1.83,0.9611,1.7002,1.5078,1.2763,1.0612,0.6781,1.6442,0.734,1.2472,0.1972,2.0987,2.1432,-0.2992,0.6153,0.5957
186,0,1,112,0.9992,-1.0231,1.1202,0.0023,0.5991,-2.6525,0.1697,0.8922,0.1191,0.1384,0.3534,-1.0451,-0.3511,0.0558,-0.5888,-0.9782
186,0,1,113,-2.8245,-1.4623,-2.7496,-2.5726,-2.1464,-1.8389,-0.1638,-1.8339,-2.5058,-1.6839,-1.0996,-0.9598,-0.8489,-2.344,-0.0531,-3.4631
186,0,1,114,-1.498,-0.7752,-2.1141,-0.7079,-0.4849,-1.0254,-0.6252,-0.5439,-1.0715,-0.4715,-1.3717,-2.238,0.1065,-1.5025,-0.7029,-2.2005
186,0,1,115,0.2304,1.5649,0.6272,0.4499,-0.5633,-2.1971,0.7436,0.2537,-0.1019,1.8397,-0.3513,0.3191,-0.3862,-0.4372,-0.4549,-0.2364
186,0,1,116,0.2796,1.7005,0.2095,1.3974,1.3859,0.4515,1.9425,1.6776,1.0352,1.4966,1.2586,0.0759,2.1838,-0.0435,0.8869,-0.5608
186,0,1,117,1.4644,0.4033,1.0065,0.3481,-0.4635,1.3135,0.4886,0.4656,0.9419,-0.2244,1.9246,1.5619,0.7289,2.0236,1.7083,0.9519
186,0,1,118,-1.96,-0.2234,0.6704,0.6045,-1.2474,-0.4134,1.9437,-0.9301,-0.4967,-0.5874,-0.8469,-0.6572,0.3786,-0.6197,-0.013,-2.9176
186,0,1,119,-0.9888,-1.5852,-2.0966,-1.1657,-2.0474,-1.2419,-2.1156,-0.7833,-2.3337,-0.5945,-1.3019,-2.6921,-1.6435,-2.2021,-2.1945,-0.5102
186,0,1,120,-2.2124,-1.9165,-1.3894,-1.7591,-2.9732,-0.9849,-3.2289,-3.0188,-2.8869,0.1852,-1.7277,-3.4464,-3.0103,-1.9277,-1.3482,-1.1742
186,0,1,121,1.3992,-1.5101,-0.1148,-2.2229,-0.3563,-1.0359,-1.3344,-1.1359,-1.8839,-0.2694,0.6106,0.3302,0.3405,-0.8972,0.4261,-0.5558
186,0,1,122,0.3568,1.0765,1.5233,0.3939,-0.2669,-0.3998,-0.0501,0.4707,0.8282,0.6932,-1.098,1.0884,-0.3216,0.6856,-0.4132,1.6679
186,0,1,123,0.5163,0.3847,1.7678,-0.3608,1.9709,0.4184,0.8131,0.803,0.4163,-1.0669,2.768,1.9599,0.0894,0.4386,1.7138,-0.6351
186,0,1,124,1.33,0.2254,0.4796,0.0695,0.3623,-0.48,0.1276,1.599,-0.3648,0.247,0.6835,-0.8315,-1.1227,-1.4121,0.938,0.4587
186,0,1,125,-1.1933,-1.6096,-2.5035,-1.6104,-1.9233,0.7213,-2.0462,0.1475,-1.449,-1.3398,-0.6235,-2.542,-1.5389,-1.4497,-1.9519,-1.1542
186,0,1,126,-0.0287,-1.8237,-1.9758,0.6023,-1.8679,-1.0538,-1.4153,-0.7998,-0.8099,-1.0915,-1.7772,-1.7266,-1.7972,-1.7971,-0.7259,-1.0942
186,0,1,127,-0.6822,-0.8669,-0.9813,-2.0245,0.6719,-0.9212,-1.5467,-0.9075,-1.169,-0.2992,-1.5192,-2.6245,-1.2982,-1.279,-0.7509,-1.9226
186,0,1,128,1.1012,1.1345,1.414,0.5634,2.3605,0.85,-0.1316,1.6161,1.4494,1.3996,1.1749,0.5949,0.5213,0.6409,-0.0704,1.0179
186,0,1,129,2.9315,2.1221,2.0123,1.8564,2.3946,1.0589,2.7014,1.1245,0.6533,2.8302,1.1915,2.6919,2.0996,2.9898,2.2071,3.2662
186,0,1,130,1.3372,1.9992,1.1912,1.6771,1.0689,1.9582,1.7425,0.6846,1.6676,1.6183,1.0724,2.0498,1.5555,1.9456,1.1225,1.1174
186,0,1,131,0.2786,-1.5296,0.1046,-0.7599,0.2948,0.8498,-0.7248,0.5726,0.7403,-0.0688,-0.3043,-0.3392,-0.1097,-0.8256,0.1583,-1.7611
186,0,1,132,-1.8323,-0.5403,-1.8261,-1.8802,-1.9734,-1.6638,-0.1684,-1.975,-1.0881,-2.0853,-1.7529,0.1383,-1.0157,-1.0374,-1.2455,-0.8068
186,0,1,133,0.3312,-1.277,-1.5583,-0.4168,-0.0725,-0.2362,-0.785,-0.9148,-1.0746,0.2217,-0.9244,-1.3937,-0.2528,-0.9279,-0.5168,0.1746
186,0,1,134,-0.7006,-0.3532,1.7869,-0.0493,-1.2099,0.7573,1.6449,-0.8892,1.6568,0.2539,1.5037,0.8527,-0.4391,1.9446,0.2891,0.9483
186,0,1,135,0.5395,1.5168,2.2147,1.0597,0.8212,0.2659,1.3729,0.5659,0.903,1.7506,2.2974,1.4517,1.7097,2.8294,2.4295,1.3927
186,0,1,136,3.3122,1.758,2.5129,1.6512,1.3734,2.2701,1.4784,1.4908,2.1436,1.0612,2.7097,2.073,1.5561,0.3822,0.6178,1.2411
186,0,1,137,-0.3644,-0.3794,0.7473,-0.1598,0.2237,-0.616,1.6598,1.4918,-0.0644,-0.2153,0.1967,0.1255,-0.2758,1.1805,0.745,0.3287
186,0,1,138,-1.4999,0.1823,-2.1819,-1.9159,-2.4594,-2.3714,-1.6339,-1.0323,-0.5417,-2.615,-0.6315,-1.5234,-1.7934,-2.203,-0.5933,-1.6432
186,0,1,139,-1.5597,-2.6487,-1.8348,-2.2071,-0.0451,-1.2364,0.3738,-2.0362,-0.0612,-0.6654,-1.1377,-0.553,-1.9408,-2.7938,-2.4002,-1.2207
186,0,1,140,-2.4923,-1.3002,-0.3316,-1.2638,-0.269,0.7047,-0.4908,-2.6307,-1.9913,-0.6053,0.015,-0.961,-1.2619,0.0958,-0.3696,-1.0541
186,0,1,141,1.56,0.9684,1.8138,0.7869,2.2515,0.0231,-0.2172,0.7232,0.5799,1.5749,0.2828,0.9966,0.6398,0.1955,0.492,0.3203
186,0,1,142,1.3282,1.3686,0.2865,1.8736,0.115,0.2439,-0.357,-0.3106,1.0719,1.5267,0.3449,2.4636,1.547,0.9794,0.3185,0.5293
186,0,1,143,0.6394,0.9319,-0.787,0.4844,1.2898,0.9517,0.1328,-0.1512,0.1957,1.1303,0.4694,0.511,-0.7691,-1.8664,-0.1503,-0.0654
186,0,1,144,-2.6715,-0.2149,-1.3778,-1.9772,-1.8003,-1.9759,-2.2247,-0.413,-0.9342,1.6681,-0.0802,-2.7909,-1.7342,0.4397,-1.7287,-0.6352
186,0,1,145,-1.6945,-1.3661,-4.2467,-2.1378,-1.4437,-1.0705,-1.9887,-1.5853,-2.0081,-1.1795,-1.8525,-1.714,-1.3333,-1.3481,-3.8676,-2.3918
186,0,1,146,-1.0006,-1.3939,-1.3715,-0.7994,-2.1091,-1.4126,-0.8961,-1.6338,-0.9777,-2.215,-0.88,-0.3566,-0.6797,-0.1876,-0.6677,-0.5952
186,0,1,147,1.8415,-0.8556,-0.4109,0.592,-1.0445,1.3725,0.5721,-0.3474,-0.5034,0.6317,0.3135,1.065,0.7082,-0.6014,-1.5788,-0.9901
186,0,1,148,1.9282,1.7249,0.6819,1.1736,1.2994,0.296,0.5631,1.8435,0.4021,1.2848,1.6706,0.5622,0.8267,1.7597,1.8432,1.895
186,0,1,149,0.4245,2.5231,1.1882,0.4898,1.9897,1.8752,-0.1376,-0.5375,1.0543,0.4721,0.5071,0.5076,0.5124,-0.0051,1.4132,-0.3748
186,0,1,150,0.6283,-0.5835,-0.861,-0.8448,-2.105,-0.0188,-0.2216,-0.6091,-2.1425,0.3361,0.9224,-1.2672,-0.3984,0.7596,-1.195,-0.609
186,0,1,151,-0.6347,-1.8346,-1.4402,-2.1486,-1.4968,-2.9615,-0.5305,-1.3255,-1.8208,-0.8196,-1.1976,-0.6783,-0.0673,-0.936,-0.4858,-1.5859
186,0,1,152,-1.5703,-1.1876,-1.7168,-1.4417,-1.8129,-0.8049,-1.6854,-0.273,-0.428,-0.2541,-1.3799,-1.0307,-0.8513,-0.2321,-2.0341,-0.2863
186,0,1,153,-0.7015,0.4726,0.6072,-0.0337,0.5975,0.3858,-0.7469,0.5439,1.45,-1.254,-0.1323,0.3578,0.8917,-1.361,1.0385,-0.9002
186,0,1,154,2.6167,0.8496,0.7809,0.6647,2.3256,1.0959,2.0838,2.0624,-0.0657,1.4499,0.2461,2.1251,1.2096,2.1826,2.7272,0.441
186,0,1,155,0.5669,0.9345,1.7008,2.6302,2.5139,1.7519,-0.0012,1.079,1.3692,1.3225,3.2457,2.622,0.5147,3.1056,3.4538,2.0152
186,0,1,156,0.612,3.6189,-0.0827,1.4859,0.8058,1.1333,2.6278,-0.0998,1.0778,-0.0359,0.1274,2.502,1.7905,0.853,1.1981,1.8689
186,0,1,157,-1.4117,-0.7406,0.6012,0.0368,-0.0867,-0.4527,-0.2442,-1.5319,0.4221,-0.1702,-2.0391,-0.7952,0.4335,-1.1775,-1.2367,1.6618
186,0,1,158,-1.4088,-1.9824,-0.874,-0.5707,-1.1635,-0.5781,-1.541,-2.8011,-0.4962,-0.7786,-0.4045,-1.7722,0.2258,-1.2097,0.8655,-1.11
186,0,1,159,-0.746,-1.2961,-0.0354,0.315,-0.4332,-1.1463,-0.3477,-0.5623,0.369,0.6633,0.8476,0.1658,-0.162,1.1326,0.9364,-0.7336
186,0,1,160,2.7161,1.5444,-0.1288,1.3612,0.7717,2.1108,1.9719,2.5158,1.8431,-0.3512,0.7327,0.3473,1.5764,1.045,1.7897,1.688
186,0,1,161,1.2425,2.6852,1.5626,1.4869,2.4148,2.1192,2.0221,1.7135,2.3928,1.0164,2.21,0.7919,2.6482,0.5147,2.4266,1.5835
186,0,1,162,0.955,2.0493,0.7732,0.4532,1.6065,-0.1581,0.5927,1.5098,2.1526,0.0084,0.474,2.4843,-0.3915,0.0406,1.5286,-1.1646
186,0,1,163,-0.0671,-0.7218,-1.3808,-0.476,1.0712,-0.1442,-0.5793,-1.0031,-1.4911,-0.7216,-2.9631,0.1244,1.1182,-0.2653,-0.4774,-1.3616
186,0,1,164,-1.2868,-0.5597,-2.1277,-1.0244,-1.1444,-0.6891,-1.643,-2.2511,-3.1444,-0.3968,-1.7517,-1.5593,-2.639,-2.616,-1.6262,-2.1633
186,0,1,165,-0.0471,-0.5304,-2.106,-1.0351,-0.4388,-0.8653,-0.728,-1.2835,0.3167,-0.3509,-1.4051,-1.9115,-1.0939,-1.4433,-0.2269,-2.7829
186,0,1,166,-0.6103,-0.5444,-0.8337,0.7197,0.3081,-0.4093,-0.1849,1.3888,-0.4553,-0.5033,-0.6389,0.1778,2.1263,-0.5538,0.1845,-0.1646
186,0,1,167,2.2057,0.045,1.5212,1.4201,0.6731,0.4476,0.4049,1.2728,0.2241,-0.0639,0.1817,2.2408,2.5557,1.5765,0.4137,1.0038
186,0,1,168,0.2603,0.7517,0.7444,-0.1818,-0.1852,0.2241,-0.1994,1.0008,0.3075,1.1479,1.1451,0.4245,-0.6429,-0.0521,1.1488,1.8359
186,0,1,169,0.0138,-1.2971,-0.6226,0.0738,-0.6177,-0.4187,-0.7658,-0.6914,-0.4707,0.0693,-0.4293,-1.1371,-0.9557,-0.9279,-0.8454,-0.3185
186,0,1,170,-3.1799,-1.9389,-1.5812,-2.1172,-2.7569,-0.4134,-2.1767,-1.4511,-1.9031,-1.201,-2.5186,-1.8559,-0.9205,-1.8937,-0.6606,-2.0217
186,0,1,171,-2.4726,-3.4043,-1.0135,-1.8743,-1.1335,-1.9223,-1.1585,-1.7612,-1.6051,-1.8786,-1.9665,-1.7382,-2.6283,-1.4476,-0.801,-2.5154
186,0,1,172,-1.2337,-0.3191,-0.7362,-1.6467,-0.1863,-0.7202,-0.8742,0.7102,-1.1412,0.5228,-0.5047,0.2699,1.9835,0.2511,-0.4767,-0.8344
186,0,1,173,0.4438,0.3122,-0.3879,1.6264,-0.1468,-1.2992,2.0241,0.2172,1.2285,-1.6278,-0.2718,-1.3774,1.934,1.5173,-0.2457,0.408
186,0,1,174,-0.2499,0.9333,1.6728,-0.4282,1.7794,1.9563,0.7781,2.2847,1.6497,1.8381,2.0159,1.939,0.8979,1.618,2.7112,2.4929
186,0,1,175,1.5498,0.3148,0.8725,-1.2487,0.1748,0.532,-0.7065,0.2888,0.9388,-0.0661,1.29,-0.6817,-0.3412,-1.0733,0.4111,-0.3964
186,0,1,176,-1.3091,-1.1012,-1.3057,-0.5361,-2.1345,-0.9712,-1.3315,-0.1399,-1.2443,-1.5378,-1.2189,-1.4779,-0.6107,-0.0277,-0.8669,-0.9944
186,0,1,177,-1.9666,-1.1946,-1.5384,-0.8296,-2.8701,-0.7921,-0.6042,-1.6612,-0.8429,-4.4152,-1.295,-1.7734,-1.9327,-1.2191,-0.7835,-2.2134
186,0,1,178,-0.033,0.1088,-1.1246,-0.6501,0.6024,-1.6724,-2.3124,-0.892,-0.7801,-1.8455,0.0868,0.3887,0.05,-0.6885,0.4135,-0.9416
186,0,1,179,0.9038,-0.0025,1.128,1.5348,1.0133,1.966,0.1464,1.3041,0.4861,0.3725,0.2784,0.3124,0.5835,1.0238,0.8935,1.7293
186,0,1,180,2.1837,2.1548,2.0518,1.0652,1.404,2.5308,2.9515,1.2228,0.2015,1.159,1.4447,2.1712,1.8895,2.1949,1.8008,3.1557
186,0,1,181,1.1462,1.7488,-0.06,0.8911,3.0549,1.3078,1.8131,1.7592,2.3019,0.8821,1.5398,1.0926,1.6926,1.5414,1.6953,3.4354
186,0,1,182,-0.2106,0.9427,-0.3571,-0.3956,-0.3157,-0.3188,-0.0977,1.8204,-0.4457,0.4702,1.5549,0.0556,-1.0091,-1.7874,-0.4809,0.6017
186,0,1,183,-0.1731,-0.9843,-0.178,-0.126,-1.4562,-0.046,-1.4789,-2.1032,-1.686,-0.5808,-0.822,-0.9655,-0.8155,-1.1038,0.2185,-1.4819
186,0,1,184,0.0194,-1.3877,0.1546,-0.0848,-0.3924,-1.1995,-0.54,-1.0268,0.9451,1.1005,0.6121,-0.7267,-1.2432,-0.232,-1.4381,-2.1945
186,0,1,185,0.0818,1.1424,0.6776,0.905,0.4562,0.3607,-0.0097,0.3635,0.2562,1.9302,1.2224,0.6761,0.6914,1.6846,1.2984,0.9972
186,0,1,186,0.7642,2.5833,2.1089,1.7974,1.7911,2.1992,1.9477,3.5021,2.2564,1.4247,2.2538,0.5656,0.7723,1.5279,0.0399,1.45
186,0,1,187,2.0811,2.2603,2.0729,1.3969,2.8065,0.5573,2.4802,1.6045,1.2342,0.9573,0.3712,2.4204,1.0866,1.0099,0.5039,2.2857
186,0,1,188,-0.5928,-0.8267,1.3502,-1.0405,-0.3737,1.0203,0.4321,-0.4887,1.426,-0.198,2.6085,1.1354,0.3485,0.1944,0.2211,0.2075
186,0,1,189,-1.402,-1.1514,-1.5891,-0.9794,-1.6293,-1.3166,-1.8148,-1.6493,0.6879,-1.3204,0.0561,-0.8932,-0.3979,-0.9446,-0.4011,-2.3065
186,0,1,190,-1.7821,-0.9912,-2.9316,-0.2184,-1.8256,-1.9867,-1.8517,-0.1795,-0.7783,-2.1747,-0.6154,-2.4914,-1.7256,-0.55,-2.2607,-2.0515
186,0,1,191,-0.0382,-0.8835,-1.8334,0.0077,0.1439,-1.3529,-0.4614,0.4326,-0.6305,-0.9602,0.201,-0.8992,-1.111,-0.2341,-1.22,-1.2784
186,0,1,192,0.8802,0.0803,0.1835,-0.4445,-0.0227,1.3335,0.8545,1.8611,1.2807,1.5359,-0.4116,0.2682,0.6314,0.553,-0.8651,-0.2454
186,0,1,193,0.1488,1.6026,0.694,0.4402,1.1139,0.7261,1.784,0.7966,1.4144,2.7566,0.7031,0.8685,2.0065,0.9645,0.8548,1.1928
186,0,1,194,0.0021,-0.4905,0.6401,1.0905,-0.2154,1.0127,1.2448,-0.0682,-0.3487,0.1372,-0.7198,0.5911,-0.2256,1.4069,-0.3657,1.2416
186,0,1,195,0.4702,-2.1495,-0.4133,-0.1966,-0.6241,-1.3312,-0.7847,-2.6744,-3.0784,-1.6816,-1.2641,-0.9826,-0.0755,-0.6132,-1.4986,-1.2627
186,0,1,196,-2.9556,-1.6172,-2.2188,-2.9708,-1.4769,-1.2165,-0.7998,-2.492,-0.9681,-1.9921,-1.4097,-2.1521,-2.4021,-2.1893,-2.5609,-1.5768
186,0,1,197,-1.7754,-1.5238,-2.0658,-0.1269,-1.8332,-0.7575,-1.7145,-1.2088,-0.6087,-2.3287,-1.9887,-2.1862,-1.7706,-0.7134,-1.2099,-1.989
186,0,1,198,0.1422,0.291,0.5613,0.3676,-0.1526,0.1682,0.1203,-1.053,0.2413,0.5511,1.0162,-0.6069,0.5318,-0.5215,-0.2226,-0.1789
186,0,1,199,1.6211,0.0015,1.6058,1.5275,2.7477,0.2135,0.6366,1.6706,2.2089,2.3965,0.4327,0.8827,1.6455,0.8138,1.4064,0.9916
186,0,1,200,0.464,1.3526,0.8119,0.2413,1.0285,1.1473,0.2139,-1.0694,1.3581,1.618,2.2379,1.4507,2.3934,1.3947,0.1961,1.474
186,0,1,201,-0.9114,-1.5226,-0.2677,-1.5631,0.12,-0.7214,-1.031,0.2622,0.0146,0.0181,-0.3121,-0.6272,0.3228,-0.8698,-0.6355,-0.111
186,0,1,202,-1.5288,-1.7391,-0.6547,-0.805,-1.0689,-2.1382,-2.1238,-0.4724,-1.8056,-1.1205,-1.305,-1.0627,-1.2244,-1.0685,-1.3522,-1.4495
186,0,1,203,-0.1344,-1.7358,-1.3515,-1.3103,-0.1257,-0.1435,-1.5994,-2.4429,-1.4279,-1.2682,-1.5144,-0.9495,0.0631,-1.6809,-1.9698,-1.0483
186,0,1,204,0.3746,0.3138,-0.627,-0.4226,1.698,-0.1466,0.2955,0.4377,0.2295,-0.6806,1.2385,1.438,-0.1062,0.8283,0.9524,-0.1417
186,0,1,205,2.1312,0.8161,0.8123,3.1053,0.0467,0.8456,0.9234,1.8608,1.0171,0.1304,1.3758,0.8035,1.8708,3.185,2.3963,0.141
186,0,1,206,1.9685,1.8944,1.8977,2.7499,1.5611,2.4848,1.5696,0.7318,2.2428,1.3233,0.6703,0.5799,-0.6055,3.1748,1.504,2.8032
186,0,1,207,1.0196,-0.7213,1.1003,1.91,1.8295,3.0217,-0.0655,0.57,0.5651,0.239,0.2116,1.0093,0.5161,1.3947,1.0153,1.3883
186,0,1,208,-0.6543,-0.8596,-0.8264,-0.2884,0.6491,-0.174,-0.2367,-0.2218,0.4321,0.4601,-0.116,-0.1607,-1.5823,0.8641,-1.2334,-0.4205
186,0,1,209,-0.2817,-0.0472,-0.9708,-0.574,-2.8042,0.0617,-1.3665,-0.6625,-1.628,-1.564,-1.1786,-2.6969,-0.9933,-0.8718,-0.9695,0.3178
186,0,1,210,0.8021,-0.5448,1.9484,-0.2646,-1.4021,0.4981,-0.6681,-0.0832,0.4439,-1.3746,0.5943,1.5438,0.2164,0.7261,0.04,-0.6883
186,0,1,211,2.122,0.2667,1.5536,1.1487,1.1164,1.5923,0.7858,-0.0065,1.0779,1.0073,1.0997,1.8885,1.7501,1.7508,-0.0732,1.327
186,0,1,212,2.6859,1.6753,1.1817,1.5862,2.4033,1.7377,2.5141,0.429,1.5884,2.321,1.6666,0.9496,1.1069,1.7077,1.2353,2.7932
186,0,1,213,1.6811,0.6897,1.2447,1.0339,-0.2327,0.315,1.5461,1.837,0.5616,0.7558,0.7855,3.1409,0.6924,0.9724,0.8317,0.4716
186,0,1,214,0.1295,-0.8162,-1.8266,-0.5619,-0.5887,-0.1141,-0.7175,-0.1221,-0.7194,-0.2136,-0.6663,-1.2518,-1.6982,-1.0102,0.5979,-0.886
186,0,1,215,-2.2434,-1.7255,-1.4309,-2.5537,-0.4284,-0.1081,-0.6847,-1.5112,-1.9967,-2.6771,-1.0996,-0.0102,-1.6156,-0.3428,-1.706,-1.4366
186,0,1,216,0.1177,-0.7029,-0.519,-0.7492,-2.3545,-4.1154,-0.2495,-1.2945,0.5348,0.1287,-2.0737,-2.3683,-0.8651,-1.6446,-0.9875,-1.5762
186,0,1,217,0.3394,-1.2856,-0.3143,-0.2227,-0.6939,-0.2674,0.3782,-0.0475,0.3586,-1.0339,0.0579,0.3579,0.1081,1.3405,-0.0797,0.2622
186,0,1,218,0.3906,1.0494,2.2334,0.3566,0.7174,1.6121,0.6637,0.6296,0.8581,1.669,0.7434,-0.1087,1.7343,1.2915,0.5435,1.0871
186,0,1,219,0.8163,-0.2348,-0.7178,0.6291,-0.2742,0.1671,0.1186,0.4989,-0.4024,0.7806,-0.1248,-0.3694,1.8786,0.6678,-0.9427,0.2501
186,0,1,220,0.7267,-1.6156,-0.3983,-0.6429,-1.1298,-3.0305,0.9922,0.4295,-1.1389,-1.5683,-1.6492,0.3953,-1.1495,-0.4217,-0.3204,1.1732
186,0,1,221,-2.6396,-1.2591,-1.6142,-1.1577,-1.3119,-1.6075,-1.4369,-1.0232,-2.2376,-2.2361,-2.6488,-2.2812,-2.1783,-0.0908,-2.2188,-2.2775
186,0,1,222,-3.0213,-1.1413,-1.3664,-0.1992,-1.0795,-1.171,-1.8332,-1.4739,-2.555,-2.6206,-2.4401,-1.0409,-2.9789,-1.9221,-0.1448,-2.8761
186,0,1,223,-0.0283,-1.0347,-0.4725,0.4945,-0.1563,-1.1017,-0.0908,-2.5531,-1.4108,-1.4469,0.4689,-1.3808,-1.097,0.0441,-0.4099,-1.5446
186,0,1,224,-0.1163,1.302,1.2839,0.795,1.0955,0.2612,-1.2618,1.3188,0.4292,0.619,1.3726,1.2683,0.7586,1.0558,0.5382,0.9425
186,0,1,225,-1.3132,0.9136,1.3524,1.1719,1.5038,1.3857,1.2804,1.1339,1.3208,0.9982,1.3023,0.9607,1.4249,0.4748,2.2384,2.2107
186,0,1,226,0.606,0.7406,1.1812,1.1711,0.0233,0.446,0.7259,0.3721,-0.6003,-1.3313,0.2145,0.1937,2.1169,0.9427,0.7151,0.6362
